ts_epoch_ms,open,high,low,close,volume
1761320880000,68362.5,68370.0,68357.5,68365.0,1238
1761320940000,68367.5,68375.0,68352.5,68360.0,1771
1761321000000,68360.0,68385.0,68355.0,68372.5,3173
1761321060000,68375.0,68377.5,68355.0,68377.5,1907
1761321120000,68380.0,68387.5,68367.5,68387.5,1557
1761321180000,68387.5,68387.5,68365.0,68367.5,1580
1761321240000,68367.5,68372.5,68360.0,68362.5,1256
1761321300000,68365.0,68365.0,68330.0,68332.5,3743
1761321360000,68330.0,68355.0,68330.0,68352.5,1735
1761321420000,68350.0,68355.0,68342.5,68355.0,1572
1761321480000,68355.0,68357.5,68350.0,68355.0,977
1761321540000,68355.0,68367.5,68350.0,68357.5,2553
1761321600000,68357.5,68395.0,68357.5,68387.5,2200
1761321660000,68385.0,68392.5,68365.0,68370.0,3400
1761321720000,68372.5,68375.0,68355.0,68372.5,1748
1761321780000,68372.5,68385.0,68367.5,68372.5,992
1761321840000,68372.5,68385.0,68372.5,68380.0,947
1761321900000,68382.5,68382.5,68352.5,68352.5,2062
1761321960000,68355.0,68362.5,68352.5,68352.5,1333
1761322020000,68352.5,68362.5,68350.0,68357.5,1437
1761322080000,68357.5,68372.5,68357.5,68370.0,1550
1761322140000,68372.5,68375.0,68365.0,68367.5,809
1761322200000,68370.0,68380.0,68367.5,68367.5,687
1761322260000,68370.0,68380.0,68365.0,68367.5,718
1761322320000,68367.5,68387.5,68367.5,68385.0,931
1761322380000,68387.5,68392.5,68382.5,68387.5,971
1761322440000,68390.0,68395.0,68387.5,68390.0,662
1761322500000,68392.5,68392.5,68382.5,68387.5,1028
1761322560000,68387.5,68392.5,68385.0,68390.0,596
1761322620000,68390.0,68390.0,68367.5,68380.0,1184
1761322680000,68380.0,68380.0,68367.5,68377.5,881
1761322740000,68377.5,68385.0,68372.5,68385.0,539
1761322800000,68385.0,68405.0,68382.5,68405.0,3133
1761322860000,68405.0,68412.5,68397.5,68402.5,1888
1761322920000,68402.5,68405.0,68392.5,68400.0,1061
1761322980000,68400.0,68400.0,68380.0,68382.5,1269
1761323040000,68382.5,68382.5,68365.0,68377.5,2150
1761323100000,68377.5,68377.5,68365.0,68367.5,1360
1761323160000,68367.5,68372.5,68365.0,68367.5,739
1761323220000,68365.0,68365.0,68350.0,68355.0,1385
1761323280000,68352.5,68365.0,68347.5,68355.0,1405
1761323340000,68355.0,68360.0,68347.5,68355.0,870
1761323400000,68352.5,68362.5,68345.0,68360.0,1829
1761323460000,68360.0,68360.0,68350.0,68352.5,796
1761323520000,68350.0,68365.0,68350.0,68350.0,1394
