ts_epoch_ms,open,high,low,close,volume
1761227700000,25164.0,25172.0,25162.0,25167.75,2426
1761227760000,25168.25,25179.75,25166.75,25173.75,2250
1761227820000,25173.5,25173.5,25150.5,25155.0,2434
1761227880000,25155.25,25162.0,25147.5,25156.75,2054
1761227940000,25156.5,25160.75,25147.75,25160.5,1071
1761228000000,25160.75,25176.5,25138.25,25140.5,2619
1761228060000,25141.0,25153.25,25137.5,25144.75,1544
1761228120000,25145.5,25156.0,25141.0,25149.25,1222
1761228180000,25150.0,25168.0,25146.0,25162.5,1503
1761228240000,25162.0,25169.25,25147.0,25156.75,2366
1761228300000,25156.0,25157.5,25139.5,25148.5,1853
1761228360000,25148.0,25151.5,25129.0,25139.5,1875
1761228420000,25138.5,25141.75,25122.5,25127.25,1515
1761228480000,25125.75,25141.25,25124.5,25138.25,1373
1761228540000,25138.5,25139.0,25121.5,25125.0,1190
1761228600000,25125.25,25128.5,25105.5,25109.5,2395
1761228660000,25110.25,25118.5,25102.0,25116.5,1827
1761228720000,25116.5,25137.5,25114.5,25134.75,1996
1761228780000,25134.75,25146.25,25131.75,25141.5,1605
1761228840000,25141.5,25145.0,25133.75,25137.0,1205
1761228900000,25136.5,25144.5,25131.25,25140.5,1570
1761228960000,25141.25,25145.25,25112.75,25121.75,1872
1761229020000,25122.0,25123.0,25107.0,25119.0,1825
1761229080000,25119.0,25127.0,25105.5,25111.0,1347
1761229140000,25110.25,25112.25,25086.0,25095.5,2663
1761229200000,25095.5,25107.0,25092.0,25099.0,1709
1761229260000,25099.25,25114.75,25084.0,25108.0,1676
1761229320000,25108.25,25122.0,25105.75,25115.5,1529
1761229380000,25117.0,25140.25,25114.5,25139.0,1927
1761229440000,25138.75,25158.25,25127.75,25155.25,3587
1761229500000,25155.25,25163.0,25143.75,25145.0,2368
1761229560000,25145.75,25168.75,25145.75,25161.0,1759
1761229620000,25161.25,25162.75,25155.75,25160.5,1029
1761229680000,25160.75,25162.25,25144.25,25146.75,1288
1761229740000,25146.5,25153.0,25141.5,25147.25,992
1761229800000,25147.0,25154.5,25133.75,25147.75,1627
1761229860000,25147.75,25155.5,25135.25,25142.5,1291
1761229920000,25143.0,25147.5,25137.5,25145.5,982
1761229980000,25146.25,25156.0,25143.0,25152.0,671
1761230040000,25152.5,25163.5,25150.75,25161.75,968
1761230100000,25161.5,25170.0,25159.0,25163.5,1108
1761230160000,25163.75,25184.75,25158.75,25178.5,2014
1761230220000,25178.25,25186.0,25172.0,25183.5,1226
1761230280000,25183.0,25190.0,25181.0,25187.75,1314
1761230340000,25188.0,25190.25,25184.0,25186.75,969
1761230400000,25186.75,25189.75,25176.25,25184.75,1350
1761230460000,25185.25,25190.0,25182.75,25187.5,672
1761230520000,25187.0,25187.75,25175.0,25177.0,807
1761230580000,25177.25,25180.0,25160.0,25164.5,1823
1761230640000,25164.5,25169.25,25157.75,25164.5,1015
1761230700000,25164.25,25175.75,25142.75,25174.0,3208
1761230760000,25174.0,25186.25,25174.0,25181.0,1561
1761230820000,25180.75,25192.25,25180.5,25188.0,1555
1761230880000,25187.75,25192.0,25185.75,25191.5,709
1761230940000,25192.25,25198.5,25189.75,25194.75,1230
1761231000000,25194.25,25195.5,25186.0,25190.25,958
1761231060000,25189.5,25189.75,25173.0,25179.0,1417
1761231120000,25179.25,25179.25,25166.5,25166.5,957
1761231180000,25166.5,25166.75,25156.5,25164.0,998
1761231240000,25164.25,25168.5,25155.25,25156.5,922
1761231300000,25156.0,25164.25,25156.0,25158.75,988
1761231360000,25159.5,25159.75,25150.5,25153.5,873
1761231420000,25152.5,25171.25,25147.25,25169.5,1203
1761231480000,25169.5,25177.75,25165.25,25175.75,841
1761231540000,25176.25,25190.25,25172.0,25190.0,1179
1761231600000,25189.75,25194.25,25184.25,25193.0,1109
1761231660000,25193.0,25193.5,25170.25,25176.25,1235
1761231720000,25176.25,25179.0,25166.5,25174.5,1317
1761231780000,25174.75,25185.0,25173.5,25181.0,764
1761231840000,25180.75,25182.5,25172.5,25180.5,778
1761231900000,25179.5,25182.75,25174.0,25180.25,752
1761231960000,25179.75,25189.75,25168.5,25188.0,1199
1761232020000,25188.0,25188.25,25174.25,25177.75,1143
1761232080000,25178.5,25188.75,25177.5,25188.0,478
1761232140000,25187.75,25193.0,25183.0,25185.5,773
