ts_epoch_ms,open,high,low,close,volume
1762269720000,25866.75,25875.75,25859.25,25873.25,1136
1762269780000,25873.75,25875.75,25863.5,25865.0,680
1762269840000,25865.25,25875.5,25861.5,25871.5,759
1762269900000,25872.0,25878.75,25868.0,25877.0,1131
1762269960000,25877.0,25893.5,25873.0,25882.0,1933
1762270020000,25882.0,25889.25,25867.75,25873.0,1490
1762270080000,25873.75,25875.0,25864.5,25866.25,1261
1762270140000,25866.0,25873.5,25864.0,25864.0,656
1762270200000,25864.0,25872.75,25855.5,25860.75,1469
1762270260000,25861.25,25870.5,25858.75,25860.5,883
1762270320000,25860.0,25860.5,25844.5,25846.75,1652
1762270380000,25846.25,25857.0,25846.25,25847.0,1146
1762270440000,25847.5,25866.25,25843.0,25865.5,1019
1762270500000,25865.0,25869.75,25859.75,25860.75,840
1762270560000,25860.25,25870.0,25849.0,25850.25,1116
1762270620000,25851.5,25867.25,25849.75,25855.75,952
1762270680000,25856.75,25871.25,25856.75,25870.0,714
1762270740000,25870.0,25878.5,25866.0,25874.25,1013
1762270800000,25874.25,25886.25,25872.25,25881.75,1400
1762270860000,25882.5,25890.25,25877.25,25884.25,1003
1762270920000,25884.0,25887.25,25867.75,25874.25,1170
1762270980000,25873.0,25887.0,25871.75,25877.75,834
1762271040000,25879.0,25879.0,25866.25,25871.25,966
1762271100000,25870.75,25870.75,25856.25,25858.5,1126
1762271160000,25857.75,25865.5,25850.0,25860.0,1250
1762271220000,25858.75,25860.75,25837.5,25838.25,2198
1762271280000,25838.5,25842.0,25829.5,25831.0,1487
1762271340000,25831.25,25838.75,25827.5,25832.75,1193
1762271400000,25833.25,25841.0,25824.0,25824.5,1611
1762271460000,25824.25,25832.25,25806.5,25811.0,2077
1762271520000,25811.0,25811.75,25804.5,25808.0,1482
1762271580000,25807.75,25814.5,25804.0,25805.5,1324
1762271640000,25805.25,25810.75,25804.75,25806.25,966
1762271700000,25806.5,25806.5,25791.25,25792.0,1797
1762271760000,25791.75,25792.25,25771.5,25774.25,2102
1762271820000,25774.0,25782.5,25763.75,25778.0,2131
1762271880000,25777.75,25795.75,25774.0,25790.0,1726
1762271940000,25790.75,25792.75,25785.25,25789.5,1366
1762272000000,25789.0,25819.5,25786.5,25815.0,2732
1762272060000,25815.75,25821.75,25806.5,25817.5,1364
1762272120000,25817.25,25822.75,25793.0,25794.0,1356
1762272180000,25793.25,25799.75,25779.5,25787.0,1208
1762272240000,25787.5,25804.5,25785.25,25797.0,1165
1762272300000,25797.25,25800.5,25780.75,25782.25,1037
1762272360000,25782.25,25789.25,25778.0,25781.25,1000
1762272420000,25782.25,25802.0,25782.0,25797.25,1219
1762272480000,25797.75,25798.5,25779.25,25782.5,1040
1762272540000,25782.5,25788.25,25777.75,25781.25,765
1762272600000,25782.5,25787.0,25776.5,25777.0,901
1762272660000,25777.0,25781.75,25758.75,25767.0,1584
1762272720000,25766.75,25787.0,25760.0,25777.75,1372
1762272780000,25776.75,25782.0,25768.0,25776.5,704
1762272840000,25775.0,25783.75,25773.5,25783.25,585
1762272900000,25783.0,25785.75,25763.5,25770.75,1126
1762272960000,25770.0,25781.0,25763.25,25775.25,1122
1762273020000,25775.0,25789.5,25772.5,25784.75,1023
1762273080000,25784.5,25786.5,25759.5,25766.0,1286
1762273140000,25765.75,25772.5,25758.0,25762.0,852
1762273200000,25761.75,25765.75,25745.5,25751.5,1354
1762273260000,25751.25,25763.75,25742.0,25759.75,1168
1762273320000,25760.25,25766.5,25754.75,25760.0,826
1762273380000,25759.25,25761.75,25745.5,25753.25,792
1762273440000,25753.0,25758.25,25744.5,25754.75,791
1762273500000,25755.5,25762.5,25748.5,25750.25,826
1762273560000,25750.75,25753.0,25738.25,25747.25,960
1762273620000,25747.0,25759.25,25746.0,25752.75,1026
1762273680000,25753.0,25778.0,25752.25,25771.75,1572
1762273740000,25771.5,25774.5,25768.25,25771.25,691
1762273800000,25771.5,25772.5,25757.5,25771.75,1188
1762273860000,25772.0,25781.0,25765.5,25777.25,860
1762273920000,25776.75,25778.5,25762.0,25763.75,615
1762273980000,25763.5,25768.0,25752.0,25760.25,1082
1762274040000,25759.0,25771.25,25758.5,25768.0,695
1762274100000,25766.75,25771.25,25759.25,25765.25,707
1762274160000,25764.5,25782.25,25764.5,25781.25,986
1762274220000,25781.75,25788.5,25780.0,25782.0,1047
1762274280000,25782.25,25788.25,25766.0,25787.5,1329
1762274340000,25787.0,25795.0,25784.0,25786.0,1003
1762274400000,25785.25,25788.25,25756.75,25758.5,1275
1762274460000,25758.5,25781.5,25755.75,25779.0,1016
1762274520000,25778.75,25783.0,25773.0,25774.0,746
1762274580000,25773.75,25795.5,25773.0,25794.75,955
1762274640000,25795.5,25796.5,25769.5,25773.5,1045
1762274700000,25773.0,25780.75,25760.0,25761.5,1185
1762274760000,25762.0,25770.75,25753.0,25756.5,984
1762274820000,25758.0,25759.0,25745.5,25754.5,1748
1762274880000,25754.75,25757.75,25745.5,25748.75,844
1762274940000,25749.0,25749.75,25741.25,25747.0,646
1762275000000,25747.5,25753.25,25735.25,25749.0,1789
1762275060000,25749.0,25749.75,25731.75,25740.75,1000
1762275120000,25741.75,25759.5,25736.75,25756.25,1124
1762275180000,25756.0,25757.0,25741.75,25750.0,900
1762275240000,25751.0,25766.0,25747.25,25763.75,882
1762275300000,25764.25,25767.75,25757.75,25766.25,678
1762275360000,25766.0,25767.25,25726.75,25730.0,1458
1762275420000,25730.0,25740.25,25723.25,25732.25,1553
1762275480000,25731.5,25747.5,25727.5,25745.5,1011
1762275540000,25746.0,25757.75,25737.75,25756.25,1056
